,QuestionId,UserId,AnswerId,IsCorrect,CorrectAnswer,AnswerValue
31884,547,777,1099768,1,4,4
31910,855,397,1178782,1,3,3
31925,83,4072,1239172,1,2,2
31967,856,4238,1088360,0,3,2
32012,405,1236,167435,1,2,2
32020,815,309,850956,0,1,3
32035,462,3135,99694,1,3,3
32066,50,740,649218,1,2,2
32096,855,5579,626094,1,3,3
32115,727,2293,821999,0,2,4
32139,83,3868,970592,0,2,4
32159,836,5388,1189084,0,4,3
32208,252,3302,1105933,0,3,2
32213,668,1987,558429,0,3,1
32245,764,406,972139,1,4,4
32283,332,3359,1135203,1,2,2
32306,405,3569,955319,1,2,2
32346,89,689,627890,1,4,4
32359,332,1385,1368630,1,2,2
32384,911,5772,1089985,0,2,1
32389,836,4814,500597,0,4,1
32403,252,5136,1104133,0,3,1
32426,815,3740,1289948,1,1,1
32476,625,2400,643822,1,1,1
32493,178,5723,136640,1,4,4
32526,89,867,848174,1,4,4
32686,332,35,1060726,0,2,1
32757,89,293,211442,1,4,4
32766,668,1926,1213031,0,3,2
32842,815,3097,1103780,0,1,4
32859,405,3255,431763,0,2,4
32897,855,4511,799265,1,3,3
32952,856,4054,1222505,0,3,2
32956,922,6061,1333147,1,4,4
32964,332,4326,1314002,0,2,4
32983,462,501,1436090,0,3,1
32987,911,1398,345506,0,2,1
33038,855,5282,933233,1,3,3
33098,815,4435,315270,1,1,1
33127,178,1582,345102,1,4,4
33154,911,5614,1435081,0,2,4
33174,83,5473,230568,1,2,2
33205,199,3938,1405455,1,1,1
33210,668,5879,883594,1,3,3
33235,836,5074,396461,1,4,4
33238,836,3790,1235425,1,4,4
33269,462,2342,1307515,0,3,1
33275,50,911,1236589,0,2,4
33280,856,4197,855023,0,3,2
33335,764,575,1048900,1,4,4
33342,89,214,559165,1,4,4
33366,462,142,921527,1,3,3
33378,199,5700,1355922,1,1,1
33448,911,983,169726,0,2,1
33492,405,4224,1411292,1,2,2
33494,911,803,1418426,0,2,1
33544,83,123,781369,1,2,2
33652,547,331,627737,1,4,4
33697,668,1416,857441,1,3,3
33777,50,4798,1021863,1,2,2
33783,856,2872,995947,0,3,2
33790,50,1734,1156719,0,2,1
33856,89,1260,341940,0,4,1
33869,547,2944,1014058,1,4,4
33898,815,4581,244602,0,1,3
33962,332,4260,34042,0,2,3
34009,764,3064,937464,0,4,2
34082,89,4012,285900,1,4,4
34107,50,4123,11784,1,2,2
34145,178,94,117138,1,4,4
34157,836,452,117193,0,4,1
34184,462,1544,1117426,1,3,3
34456,178,97,1170342,1,4,4
34521,252,4054,198226,1,3,3
34659,332,4045,91291,1,2,2
34747,855,272,285380,1,3,3
34764,836,4157,386996,1,4,4
34773,332,1445,1306099,0,2,3
34918,668,110,644612,1,3,3
34920,178,5175,1133166,1,4,4
34932,836,5775,436855,0,4,3
34980,252,1595,294157,1,3,3
34990,50,4748,735097,1,2,2
35033,462,3099,540941,0,3,1
35045,252,1921,850563,1,3,3
35051,815,5844,1337663,1,1,1
35105,332,2072,1498560,1,2,2
35127,668,386,1223037,1,3,3
35279,764,3531,1395825,1,4,4
35341,668,3167,808383,1,3,3
35457,332,3014,298470,1,2,2
35458,252,3398,54024,1,3,3
35461,764,4231,350448,1,4,4
35478,332,4174,1162245,1,2,2
35480,462,3320,661321,0,3,2
35574,855,2350,1492638,1,3,3
35675,405,1172,362923,1,2,2
35701,856,263,1300963,1,3,3
35703,405,1973,924510,1,2,2
35768,911,4435,1254462,0,2,1
35774,764,5848,409533,1,4,4
35781,178,89,630658,1,4,4
35795,462,4126,376031,1,3,3
35819,83,4320,1443521,1,2,2
35888,855,5211,1220655,1,3,3
35954,50,5053,898354,0,2,3
36030,764,18,208558,1,4,4
36104,668,2200,392381,1,3,3
36135,625,1355,366580,0,1,2
36147,855,5806,153562,0,3,4
36151,764,2844,1007699,1,4,4
36207,83,5418,554720,0,2,4
36229,625,1445,610218,0,1,2
36285,83,5664,819788,0,2,1
36290,199,2366,984557,1,1,1
36359,83,5951,940118,1,2,2
36386,836,953,1186911,1,4,4
36400,836,5512,1037135,1,4,4
36430,178,4355,1001162,1,4,4
36457,668,2185,635964,1,3,3
36490,199,3738,887583,1,1,1
36513,625,1294,950512,1,1,1
36516,727,4356,995659,1,2,2
36538,89,699,1249248,0,4,3
36551,332,5713,1114042,1,2,2
36619,668,4323,525915,1,3,3
36721,668,5113,1100572,1,3,3
36757,332,3546,67367,1,2,2
36831,856,3061,1266588,1,3,3
36865,83,1394,712988,1,2,2
36896,332,5018,918697,0,2,3
36941,50,1749,578800,1,2,2
36989,252,6054,638406,1,3,3
37011,836,3364,112146,1,4,4
37034,405,4144,782935,0,2,4
37072,855,5891,937045,0,3,1
37076,855,2930,1447165,1,3,3
37167,922,996,203264,1,4,4
37217,856,3521,1044515,0,3,4
37307,911,6146,1392544,1,2,2
37352,199,1292,814745,1,1,1
37405,332,4030,889617,0,2,3
37423,625,5051,1096607,0,1,3
37466,405,2463,175577,1,2,2
37500,462,3309,606091,1,3,3
37501,83,4209,347801,1,2,2
37517,815,1723,1048818,1,1,1
37637,462,2222,1204267,1,3,3
37716,727,492,52449,0,2,1
37734,625,2583,1302019,1,1,1
37788,178,2293,1416433,0,4,3
37874,856,4009,1500160,0,3,2
37904,855,4670,853673,1,3,3
37943,83,2996,659583,1,2,2
37979,727,254,124365,0,2,1
38082,252,4518,495121,1,3,3
38112,855,5435,766236,1,3,3
38150,547,1508,1409159,0,4,2
38279,462,3422,1481350,1,3,3
38280,405,622,551157,1,2,2
38302,922,5461,1062676,1,4,4
38319,922,2090,620808,1,4,4
38321,922,2636,393528,0,4,3
38455,836,932,1250335,1,4,4
38569,252,5357,1506866,1,3,3
38641,911,4597,286257,1,2,2
38686,462,2995,39861,1,3,3
38698,50,222,130310,0,2,3
38710,83,2574,278661,1,2,2
38717,836,5323,198866,1,4,4
38760,405,2295,137874,1,2,2
38780,764,2756,511208,1,4,4
38830,856,4438,1031598,0,3,2
38912,50,331,791442,1,2,2
39013,252,4964,878193,1,3,3
39047,911,4474,969181,1,2,2
39079,922,3335,1350298,1,4,4
39089,199,2021,811946,0,1,2
39106,462,3159,883260,1,3,3
39174,405,5578,1062744,1,2,2
39185,922,3599,759956,1,4,4
39205,462,2419,280617,0,3,2
39252,83,5503,280046,0,2,1
39288,332,5762,772016,0,2,3
39291,764,5413,723177,1,4,4
39311,50,935,1325106,1,2,2
39315,911,3187,1049110,1,2,2
39344,405,5610,895013,1,2,2
39407,89,4867,278323,1,4,4
39495,855,3372,1007588,1,3,3
39545,178,3195,996042,1,4,4
39568,668,890,658523,1,3,3
39598,815,5941,868947,1,1,1
39608,668,934,960867,1,3,3
39682,178,3308,1279995,0,4,1
39696,668,3453,945174,1,3,3
39711,332,3539,1065014,1,2,2
39746,332,962,984507,0,2,1
39752,405,5018,496985,1,2,2
39834,911,97,950051,0,2,4
39848,764,4733,1113020,1,4,4
39949,625,4179,1188021,0,1,3
39993,178,4891,114342,1,4,4
40076,836,6053,375747,1,4,4
40088,83,5066,1265798,1,2,2
40111,83,4098,1483241,0,2,1
40133,911,4586,252189,1,2,2
40198,462,5026,581174,1,3,3
40279,199,1419,1133945,0,1,3
40285,178,350,4853,1,4,4
40296,50,3288,716967,0,2,4
40342,836,3397,573228,1,4,4
40346,764,303,1016521,0,4,3
40375,815,4355,383787,1,1,1
40409,764,2485,230877,1,4,4
40416,50,1664,669815,1,2,2
40500,911,287,866859,1,2,2
40505,405,2597,1047015,1,2,2
40527,199,3113,950693,1,1,1
40538,836,5060,1084486,0,4,3
40543,836,2725,996874,1,4,4
40564,547,1207,477971,1,4,4
40590,855,1871,821295,1,3,3
40669,922,2874,821100,1,4,4
40705,547,2011,476992,1,4,4
40706,405,463,1346118,1,2,2
40745,405,1290,1458675,0,2,4
40795,856,2465,545111,0,3,2
40887,911,1317,425670,1,2,2
40896,856,2822,703249,1,3,3
40897,668,5758,251013,0,3,2
40939,764,3241,659935,0,4,1
40971,50,4127,1450961,0,2,3
40985,50,5844,510067,1,2,2
41031,764,3705,1354052,0,4,2
41100,332,4224,1011538,1,2,2
41105,855,2469,809458,1,3,3
41150,462,2055,183658,1,3,3
41159,178,4113,1490580,1,4,4
41210,727,5053,980287,1,2,2
41294,668,2798,666706,1,3,3
41325,252,3483,955996,1,3,3
41326,856,3938,1219517,1,3,3
41382,764,2020,1165600,1,4,4
41407,547,1476,162559,0,4,2
41468,625,219,594773,1,1,1
41488,89,4182,1317612,1,4,4
41543,462,3359,115183,1,3,3
41600,50,2180,221263,1,2,2
41658,668,2745,849988,1,3,3
41727,836,6012,1121929,1,4,4
41736,922,1476,10035,1,4,4
41834,83,2874,921983,0,2,1
41931,252,2720,730250,1,3,3
41932,178,2423,1081990,1,4,4
41993,89,5318,21257,0,4,2
42133,815,4599,773209,0,1,2
42137,815,2789,1411332,1,1,1
42141,764,2250,839732,0,4,2
42160,764,353,1480339,0,4,1
42168,199,1000,336433,1,1,1
42198,50,4474,803909,0,2,1
42201,89,796,871352,1,4,4
42248,815,4455,1198489,1,1,1
42270,332,5066,99062,1,2,2
42298,855,1841,439786,1,3,3
42388,50,406,988090,1,2,2
42444,625,2632,1437220,1,1,1
42476,199,3384,1222621,1,1,1
42521,462,5838,1320510,0,3,1
42566,547,3617,104796,1,4,4
42586,252,6023,263196,0,3,1
42615,836,1342,1149869,0,4,2
42640,83,4526,382141,1,2,2
42643,332,1579,1438164,0,2,3
42652,178,4225,1422732,1,4,4
42781,668,6091,1130324,1,3,3
42809,922,2635,303536,1,4,4
42924,405,5212,490121,0,2,4
42945,911,4153,840643,1,2,2
42961,911,3545,603098,1,2,2
42967,405,3803,182736,1,2,2
43020,252,981,392433,1,3,3
43072,856,583,639172,0,3,2
43095,856,4575,1487838,0,3,2
43170,199,2260,165891,1,1,1
43238,178,2826,858585,1,4,4
43267,252,4605,588124,0,3,2
43280,405,1462,742828,1,2,2
43282,50,987,1025434,1,2,2
43308,89,911,1297131,0,4,3
43351,50,2070,806779,1,2,2
43374,856,2873,554327,0,3,4
43426,89,2265,228074,1,4,4
43488,83,4524,1472876,0,2,1
43526,855,2710,234218,1,3,3
43586,178,3974,36144,1,4,4
43646,83,194,505211,0,2,4
43788,199,2646,675696,0,1,2
43796,668,97,791896,0,3,1
43817,332,1208,1501609,1,2,2
43831,462,1394,390939,1,3,3
43838,856,205,1486829,0,3,2
43847,405,4142,917849,0,2,1
43892,836,2446,118244,0,4,2
43934,836,2571,224396,1,4,4
43949,178,1907,157838,1,4,4
44007,855,543,64661,1,3,3
44093,856,3578,1499790,1,3,3
44246,83,2367,932651,1,2,2
44250,50,1966,585888,1,2,2
44261,764,4850,1032689,1,4,4
44300,727,2155,720591,0,2,4
44437,856,4131,1295389,0,3,1
44497,856,5656,726688,0,3,1
44551,625,3854,679926,0,1,4
44621,405,2876,217380,0,2,3
44631,547,4871,902990,1,4,4
44735,178,5022,1261380,1,4,4
44748,252,6077,888630,1,3,3
44775,89,4838,1415107,1,4,4
44819,89,1975,203471,1,4,4
44829,836,3421,1323930,1,4,4
44906,89,4351,721974,0,4,1
44938,332,142,1103505,1,2,2
44973,625,2974,589954,0,1,4
45047,625,5456,283268,0,1,2
45121,50,4448,1111657,1,2,2
45146,83,938,174142,0,2,3
45150,50,3286,1505119,1,2,2
45183,89,42,1318961,0,4,2
45246,911,2429,550898,1,2,2
45267,83,4383,571581,1,2,2
45276,856,3532,1238287,0,3,1
45334,199,515,1041869,0,1,2
45357,727,3324,468722,1,2,2
45380,178,2075,1196860,1,4,4
45419,83,3521,632816,1,2,2
45425,922,5561,276708,1,4,4
45469,199,4849,1160922,1,1,1
45480,50,2968,417605,1,2,2
45494,332,3384,1192402,0,2,1
45499,856,3097,1480456,0,3,4
45524,911,4900,1186997,0,2,4
45544,815,2439,1213330,0,1,3
45585,50,488,84488,0,2,1
45646,815,3077,572899,1,1,1
45665,815,2846,502461,1,1,1
45749,89,5327,966448,1,4,4
45764,855,2693,1431158,0,3,4
45979,405,4594,1113653,0,2,4
45984,856,2170,1054588,1,3,3
46023,856,3880,800176,1,3,3
46035,405,5850,775951,1,2,2
46036,727,463,975923,1,2,2
46076,83,142,1292665,1,2,2
46116,83,1284,871006,0,2,1
46123,855,6134,23389,0,3,1
46154,405,6003,1069443,1,2,2
46301,50,4224,329238,0,2,3
46338,199,3120,979995,0,1,3
46341,856,5126,362810,0,3,1
46348,815,990,679374,1,1,1
46390,178,5428,1133703,1,4,4
46435,405,3575,960359,1,2,2
46488,83,793,976612,1,2,2
46559,856,6053,808198,0,3,2
46600,856,1544,523302,1,3,3
46613,911,2919,322019,0,2,1
46626,855,538,36958,1,3,3
46711,727,1570,1146929,1,2,2
46748,89,4043,1083766,0,4,2
46967,625,4231,433891,0,1,3
47061,405,194,391400,1,2,2
47121,83,1760,1310973,0,2,4
47158,922,1658,880663,1,4,4
47175,815,2559,753755,0,1,4
47178,83,2247,503015,1,2,2
47219,764,1873,163623,0,4,2
47276,50,1170,668430,0,2,4
47295,922,3323,820215,1,4,4
47343,855,3998,944531,1,3,3
47370,668,3984,1002573,0,3,4
47451,332,2781,323018,0,2,3
47517,911,1200,1408680,1,2,2
47598,405,1298,681531,1,2,2
47624,836,3276,624185,0,4,3
47631,625,1235,1399076,1,1,1
47669,83,2116,1254302,0,2,1
47798,856,3335,285656,0,3,4
47814,727,1016,560173,0,2,3
47862,199,405,819804,1,1,1
47878,815,5916,698709,1,1,1
47888,625,2206,1354695,1,1,1
47968,856,5384,1475128,0,3,4
47971,89,2279,1436774,1,4,4
47996,50,1269,865755,1,2,2
48003,668,5587,1469894,1,3,3
48085,199,1364,1394177,0,1,3
48146,252,2392,960692,1,3,3
48244,855,4671,1067684,1,3,3
48276,547,3627,315836,0,4,2
48359,332,2306,1246105,0,2,3
48369,50,5328,464290,1,2,2
48375,922,562,411305,1,4,4
48416,178,3999,1161238,1,4,4
48485,727,1944,768726,1,2,2
48578,50,3509,698601,1,2,2
48598,405,5388,1204337,0,2,1
48606,764,4557,305871,0,4,2
48635,547,2981,918009,1,4,4
48665,815,1243,1090587,1,1,1
48671,50,4193,732319,0,2,3
48690,855,1698,489828,1,3,3
48702,405,4069,1166128,0,2,3
48789,815,4090,483228,0,1,2
48812,462,2798,1190000,1,3,3
48823,668,4670,1107276,1,3,3
48852,727,3531,432348,1,2,2
48913,856,4741,1022087,0,3,1
48928,727,2837,442832,1,2,2
48968,50,3929,1442747,1,2,2
48981,727,4533,986252,1,2,2
49033,911,5854,1338394,1,2,2
49053,252,1000,604458,0,3,2
49083,332,4849,226857,0,2,3
49120,855,2447,288182,0,3,2
49146,668,577,1404805,1,3,3
49203,332,1266,302316,0,2,1
49223,50,3337,149423,1,2,2
49224,462,3555,1163531,1,3,3
49232,625,3130,1233099,1,1,1
49306,332,3598,1133174,0,2,4
49329,836,436,882662,1,4,4
49417,50,981,884043,1,2,2
49420,625,236,893027,1,1,1
49469,50,162,245175,1,2,2
49489,727,934,1426129,1,2,2
49491,83,5335,399833,0,2,4
49694,815,2587,1151554,1,1,1
49701,625,3320,815588,1,1,1
49775,50,4017,787156,0,2,4
49777,727,4882,1213524,1,2,2
49778,462,5646,1076170,1,3,3
49836,462,4355,560383,1,3,3
49936,815,2902,160578,0,1,4
49951,911,4894,38719,1,2,2
49992,178,4,1231830,1,4,4
50094,332,5226,114824,1,2,2
50129,922,2046,1242673,0,4,3
50130,836,194,526766,0,4,2
50195,199,5284,243519,1,1,1
50207,252,3655,1064812,1,3,3
50208,89,5942,804118,1,4,4
50274,83,3460,1159074,0,2,4
50378,199,3755,117283,1,1,1
50383,332,4054,544,0,2,1
50427,856,3224,734446,1,3,3
50540,856,3009,1164233,0,3,2
50548,462,859,384297,1,3,3
50579,252,1717,1221692,1,3,3
50598,462,5202,200699,1,3,3
50602,50,698,801478,0,2,3
50613,855,5491,1463939,1,3,3
50620,922,793,416227,1,4,4
50705,764,1549,241262,1,4,4
50715,83,188,976866,1,2,2
50758,178,3883,514686,1,4,4
50766,332,5210,1056198,1,2,2
50819,625,1335,1357724,1,1,1
50840,50,681,200858,1,2,2
50881,922,628,217166,1,4,4
51032,252,5340,1451597,1,3,3
51075,815,4421,98916,1,1,1
51081,727,3138,568141,1,2,2
51087,911,144,1266949,1,2,2
51128,625,1077,1081901,1,1,1
51131,815,5229,640985,1,1,1
51286,855,5804,403604,1,3,3
51293,727,1850,1229845,1,2,2
51303,83,3729,1401903,0,2,3
51314,50,5670,314606,0,2,4
51353,911,2549,1040905,1,2,2
51356,252,5731,902974,1,3,3
51370,727,454,1271445,1,2,2
51473,815,232,836055,1,1,1
51568,836,3123,1308787,0,4,1
51689,252,2521,969466,1,3,3
51707,911,4459,989386,1,2,2
51782,89,3462,489924,1,4,4
51803,178,2550,206751,1,4,4
51806,922,2637,391632,1,4,4
51807,89,4971,1364066,1,4,4
51838,727,5580,583811,1,2,2
51939,815,3843,852759,1,1,1
51980,83,66,1322665,0,2,1
51995,405,3954,666949,0,2,3
52009,625,2101,805254,0,1,3
52011,252,673,1375951,0,3,4
52026,855,1176,331774,1,3,3
52051,178,3931,96348,1,4,4
52112,668,4373,1468129,1,3,3
52128,178,373,854996,1,4,4
52130,83,3519,788498,1,2,2
52160,911,515,1491196,1,2,2
52186,836,3339,301346,1,4,4
52227,405,86,143851,1,2,2
52293,625,3929,55485,0,1,4
52357,922,2704,182854,1,4,4
52403,332,3492,1476238,0,2,3
52435,332,408,629833,1,2,2
52506,922,538,1209412,1,4,4
52662,332,3102,902576,1,2,2
52700,668,359,213715,1,3,3
52723,405,2784,47746,1,2,2
52746,727,3382,380346,0,2,1
52752,836,3912,995400,1,4,4
52802,855,4326,1137191,0,3,2
52809,815,4597,900763,1,1,1
52822,332,6147,43640,1,2,2
52890,462,6,1031022,0,3,1
52960,547,5587,1129702,0,4,2
52996,727,1260,1116750,0,2,4
53032,50,5712,558667,1,2,2
53064,922,4971,1055330,1,4,4
53135,199,4667,1256472,0,1,2
53211,836,2407,1457009,1,4,4
53301,856,5854,479590,0,3,4
53322,855,5026,111253,1,3,3
53324,815,3211,968594,1,1,1
53326,547,861,454848,0,4,3
53373,836,1113,27703,1,4,4
53374,727,4720,49092,1,2,2
53397,836,50,398130,0,4,2
53519,462,3604,448610,1,3,3
53544,855,2277,451846,1,3,3
53550,252,1968,1286576,1,3,3
53578,332,562,1084834,0,2,3
53642,911,2961,150737,0,2,1
53737,178,2844,1382273,1,4,4
53794,405,2824,238888,1,2,2
53795,405,4972,221300,1,2,2
53798,856,2407,649373,0,3,2
53885,625,3005,659406,1,1,1
53897,911,631,1292809,1,2,2
53911,815,4924,1096210,0,1,3
53965,727,6081,1228237,1,2,2
53977,727,3529,1455870,1,2,2
53982,405,4818,2510,1,2,2
54256,405,4113,1373799,1,2,2
54258,764,1723,1306969,0,4,2
54395,89,3584,1363048,1,4,4
54464,405,5903,363141,1,2,2
54506,727,64,1006839,1,2,2
54556,764,2788,286843,1,4,4
54590,625,1399,989063,1,1,1
54652,727,944,1322111,1,2,2
54664,89,823,1088882,1,4,4
54667,547,527,227437,1,4,4
54675,836,2094,280503,0,4,2
54735,252,802,974541,1,3,3
54758,405,3766,1181925,1,2,2
54777,547,2378,937132,1,4,4
54898,836,2824,776219,1,4,4
54919,178,1263,1208026,1,4,4
54931,199,3056,1339909,0,1,2
54934,856,2222,262123,0,3,2
54951,856,3729,1422544,1,3,3
55041,462,2636,1189375,1,3,3
55054,462,4231,750025,1,3,3
55095,332,4628,949587,0,2,4
55120,89,4703,1102862,0,4,3
55229,199,231,838801,0,1,4
55304,252,6006,1371181,1,3,3
55323,547,2201,88918,1,4,4
55345,50,4533,52886,1,2,2
55381,547,4875,817934,0,4,2
55405,547,5300,725195,1,4,4
55587,855,2231,1496235,1,3,3
55611,332,1898,1370342,0,2,1
55677,856,5234,1007501,0,3,2
55763,625,1871,927165,1,1,1
55770,668,6054,1070701,0,3,4
55775,50,5370,1490683,1,2,2
55836,252,4880,1496785,1,3,3
55854,727,5643,822972,1,2,2
55971,50,5561,523034,1,2,2
55990,462,5878,1081310,1,3,3
56012,856,4767,354643,0,3,4
56037,462,2927,545608,1,3,3
56153,83,1521,1279736,1,2,2
56168,83,2430,1041554,0,2,4
56177,462,2306,1148431,0,3,1
56321,547,2265,1114376,0,4,3
56333,815,5361,918801,1,1,1
56336,911,5226,1351077,0,2,1
56357,89,1492,47669,1,4,4
56359,836,2496,572144,1,4,4
56388,922,4698,97786,1,4,4
56391,332,173,271977,1,2,2
56421,911,3531,788285,1,2,2
56491,855,4000,890697,1,3,3
56497,332,1332,223277,1,2,2
56511,83,2846,563663,1,2,2
56546,855,779,1192376,1,3,3
56566,199,4586,40074,1,1,1
56615,83,2844,1320224,1,2,2
56629,764,5725,57879,1,4,4
56675,856,5135,539495,0,3,2
56766,405,523,458157,0,2,3
56783,547,3759,424397,1,4,4
56816,405,2902,324316,1,2,2
56831,911,4352,82516,1,2,2
56877,199,3509,552370,1,1,1
56907,922,2918,1351700,1,4,4
56951,668,142,655533,1,3,3
57002,547,6093,537049,1,4,4
57015,462,793,541162,1,3,3
57042,855,4693,352809,1,3,3
57054,547,4729,306860,0,4,3
57082,856,6128,1037590,0,3,2
57117,83,2101,1170786,1,2,2
57142,252,3584,1129709,1,3,3
57197,911,2328,1154641,1,2,2
57234,252,2797,26727,1,3,3
57286,50,1330,738021,1,2,2
57303,764,2996,379134,1,4,4
57309,462,2148,458785,0,3,1
57489,252,4362,772069,1,3,3
57571,83,5883,1087543,1,2,2
57574,405,145,505545,0,2,4
57623,856,5263,346076,0,3,2
57624,83,4173,907610,0,2,3
57676,625,5852,4993,1,1,1
57695,855,3617,432926,1,3,3
57764,252,4891,1169079,0,3,4
57778,178,4628,781243,0,4,3
57800,83,6075,266181,1,2,2
57801,815,4793,157424,1,1,1
57821,911,3542,169512,1,2,2
57874,405,6112,649978,1,2,2
57944,83,411,77617,1,2,2
58081,405,2268,600687,1,2,2
58107,462,2822,133411,1,3,3
58116,625,4668,116735,1,1,1
58137,178,859,484256,1,4,4
58142,89,1901,694640,0,4,2
58200,252,3096,335168,0,3,1
58222,922,3999,1237337,1,4,4
58240,547,2457,5224,0,4,2
58335,856,1033,1439359,1,3,3
58350,727,3287,60834,1,2,2
58394,89,20,302954,0,4,2
58405,727,3421,563011,0,2,1
58423,922,4970,1439767,0,4,1
58429,727,157,1488586,1,2,2
58457,668,3320,835098,1,3,3
58589,836,3309,1244377,1,4,4
58596,764,4451,686208,1,4,4
58609,199,1294,1055807,0,1,4
58645,547,3968,255135,0,4,3
58649,252,3308,1105327,0,3,2
58673,83,1339,828662,0,2,3
58678,50,3627,887611,1,2,2
58682,83,4918,763103,1,2,2
58743,462,3936,1128288,0,3,4
58755,764,5983,1256166,1,4,4
58771,727,3968,645555,1,2,2
58816,922,2486,50227,1,4,4
58824,89,2954,301081,1,4,4
58828,332,1717,455363,0,2,3
58862,815,1959,151360,1,1,1
58901,764,140,541549,1,4,4
59044,764,3462,637736,1,4,4
59118,815,2469,548725,0,1,2
59120,668,5434,198378,1,3,3
59202,855,5587,946769,0,3,4
59265,855,4322,1395195,1,3,3
59329,178,2277,475025,1,4,4
59379,856,1042,760779,0,3,4
59450,727,577,494245,0,2,1
59473,199,2562,767776,1,1,1
59501,178,3614,884114,1,4,4
59520,911,2704,131862,1,2,2
59534,199,2968,472425,1,1,1
59563,83,818,234590,1,2,2
59609,911,4557,478364,0,2,1
59634,727,582,954428,1,2,2
59637,252,716,304883,1,3,3
59654,836,2396,1137313,0,4,1
59673,50,1073,1023260,0,2,4
59730,855,5047,932128,1,3,3
59790,855,3397,288819,1,3,3
59809,178,5720,416296,1,4,4
59837,668,3569,924767,1,3,3
59841,252,4238,419561,1,3,3
59857,764,4438,1003943,1,4,4
59877,911,2087,186658,1,2,2
59892,405,5491,624510,1,2,2
59963,625,5158,1210062,1,1,1
59973,727,3610,520697,0,2,4
59981,855,1765,1169856,1,3,3
60020,815,1211,1040837,1,1,1
60061,922,2822,1106496,1,4,4
60075,836,1610,664551,0,4,3
60105,332,1339,32107,1,2,2
60109,855,723,1440879,0,3,4
60128,668,5064,729791,1,3,3
60188,727,5074,699249,1,2,2
60235,911,4061,118682,1,2,2
60305,727,5124,439893,1,2,2
60347,625,214,778745,0,1,2
60380,727,2583,292544,1,2,2
60455,462,3145,1485564,1,3,3
60512,815,3945,1228316,1,1,1
60529,83,1033,920702,0,2,4
60629,855,3984,896742,0,3,4
60702,727,4813,518076,1,2,2
60948,668,79,1499640,1,3,3
60966,856,4814,1278295,0,3,1
61100,462,4586,671139,1,3,3
61125,911,3738,1014240,1,2,2
61129,332,5030,517305,0,2,3
61139,911,2419,220569,0,2,3
61153,836,802,497375,0,4,3
61198,547,2210,1380196,1,4,4
61258,922,2650,596227,1,4,4
61344,922,2347,574530,0,4,3
61355,764,465,351036,0,4,3
61363,856,3928,1468513,1,3,3
61374,922,2550,1120705,0,4,1
61379,836,950,412396,0,4,1
61411,922,5723,403023,1,4,4
61457,668,5843,917580,0,3,1
61483,727,3096,1237324,1,2,2
61513,199,1240,483469,1,1,1
61532,855,4927,896288,1,3,3
61549,911,411,1066422,0,2,3
61556,668,4,588963,1,3,3
61561,50,1048,651351,1,2,2
61577,856,1921,1038433,0,3,2
61609,252,2559,348082,1,3,3
61661,178,5923,1017841,1,4,4
61672,856,3233,847502,0,3,2
61728,332,1585,280114,1,2,2
61737,836,2618,456786,1,4,4
61744,199,3372,106795,0,1,4
61790,252,1247,335098,0,3,2
61797,199,5919,731906,1,1,1
61820,727,984,326884,1,2,2
61832,50,4260,548078,0,2,3
61904,405,204,1500404,1,2,2
61975,405,2563,1235841,1,2,2
62060,815,3241,752339,1,1,1
62071,911,4419,1339430,1,2,2
62084,764,6094,93863,1,4,4
62122,178,2231,405056,1,4,4
62148,462,3338,16204,0,3,2
62229,462,3541,1143117,0,3,1
62259,50,5664,52503,0,2,4
62294,89,5956,1009045,0,4,3
62344,199,5661,520713,0,1,2
62358,252,3376,1400554,1,3,3
62365,50,4325,413607,1,2,2
62389,922,4234,858609,1,4,4
62424,83,3993,172428,0,2,1
62438,855,5231,807118,0,3,4
62442,83,3585,1003348,0,2,4
62468,405,3151,1345499,1,2,2
62475,50,4000,1451637,1,2,2
62537,199,5026,1320543,1,1,1
62589,332,6070,483676,1,2,2
62624,836,5202,173984,1,4,4
62677,836,3382,892343,1,4,4
62699,178,4504,588348,1,4,4
62718,855,2644,213679,1,3,3
62747,668,3601,450152,0,3,1
62776,252,4668,473127,1,3,3
62823,625,65,24434,0,1,3
63026,911,289,456482,1,2,2
63037,462,2213,1094935,1,3,3
63046,252,935,668083,1,3,3
63150,836,1030,974004,0,4,1
63220,727,4524,981763,1,2,2
63231,252,4584,401301,0,3,2
63355,83,5593,440131,0,2,3
63379,178,660,1380044,1,4,4
63384,405,5037,1373972,1,2,2
63427,332,1437,882956,1,2,2
63519,625,3575,37686,0,1,2
63529,625,845,637461,0,1,2
63571,178,6095,662066,1,4,4
63580,199,5688,629793,1,1,1
63581,815,3601,368050,1,1,1
63742,83,3483,120281,0,2,4
63762,815,4419,260101,1,1,1
63786,856,1172,630059,0,3,2
63791,922,2970,1072489,0,4,1
63842,547,1373,1169628,1,4,4
63889,462,370,946943,1,3,3
63909,668,3966,161310,0,3,1
63953,50,1720,761379,1,2,2
63969,462,1714,787205,0,3,4
64059,405,5300,1067188,0,2,3
64070,764,1689,1408674,0,4,2
64157,89,2463,1357878,0,4,1
64162,252,3601,540106,1,3,3
64163,764,1263,1029663,1,4,4
